Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.098;15;;100rounds;Yes;No;2;0.46468;0.97917;0.00000;0.31354;144.385;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@2286;AgentHerb@2287;0.9791726347636204;0.4646811426183156;0.9791726347636204;0.4646811426183156;0.9791726347636204;0.4646811426183156;0.0;0.0;0.9791726347636204;0.4646811426183156;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.066;16;;100rounds;Yes;No;2;0.97577;0.97577;0.03426;0.03426;195.154;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@2224;Lancelot@2225;0.9757714962611768;0.9757714962611768;0.9757714962611768;0.9757714962611768;0.9757714962611768;0.9757714962611768;0.0;0.0;0.9757714962611768;0.9757714962611768;SmartEnergyGrid_util3.xml;SmartEnergyGrid_util3.xml
0.015;4;;100rounds;Yes;No;2;0.97349;0.97349;0.03749;0.03749;194.698;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@2342;Lancelot@2343;0.9734883642049608;0.9734883642049608;0.9734883642049608;0.9734883642049608;0.9734883642049608;0.9734883642049608;0.0;0.0;0.9734883642049608;0.9734883642049608;SmartEnergyGrid_util2.xml;SmartEnergyGrid_util2.xml
0.059;12;;100rounds;Yes;No;2;0.47441;0.96559;0.03835;0.50118;144.001;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@2172;AgentHerb@2173;0.9655939377933064;0.4744115983328414;0.9655939377933064;0.4744115983328414;0.9655939377933064;0.4744115983328414;0.0;0.0;0.9655939377933064;0.4744115983328414;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util3.xml
0.293;59;;100rounds;Yes;No;2;0.56742;0.96071;0.00000;0.35249;152.814;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@2460;Lancelot@2461;0.960711457693328;0.5674245695783413;0.960711457693328;0.5674245695783413;0.960711457693328;0.5674245695783413;0.0;0.0;0.960711457693328;0.5674245695783413;SmartEnergyGrid_util2.xml;SmartEnergyGrid_util1.xml
0.338;69;;100rounds;Yes;No;2;0.80847;0.95962;0.00000;0.00000;176.809;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@2296;Group2@2297;0.9596191604352946;0.8084732352766089;0.9596191604352946;0.8084732352766089;0.9596191604352946;0.8084732352766089;0.0;0.0;0.9596191604352946;0.8084732352766089;SmartEnergyGrid_util3.xml;SmartEnergyGrid_util2.xml
0.332;78;;100rounds;Yes;No;2;0.80847;0.95962;0.00000;0.00000;176.809;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@2374;SMAC_Agent@2375;0.9596191604352946;0.8084732352766089;0.9596191604352946;0.8084732352766089;0.9596191604352946;0.8084732352766089;0.0;0.0;0.9596191604352946;0.8084732352766089;SmartEnergyGrid_util3.xml;SmartEnergyGrid_util2.xml
0.009;3;;100rounds;Yes;No;2;0.83705;0.95883;0.00000;0.00000;179.588;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@2396;Agent33@2397;0.9588259622569032;0.8370526045249111;0.9588259622569032;0.8370526045249111;0.9588259622569032;0.8370526045249111;0.0;0.0;0.9588259622569032;0.8370526045249111;SmartEnergyGrid_util3.xml;SmartEnergyGrid_util1.xml
0.101;25;;100rounds;Yes;No;2;0.83705;0.95883;0.00000;0.00000;179.588;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@2474;PonPokoRampage@2475;0.9588259622569032;0.8370526045249111;0.9588259622569032;0.8370526045249111;0.9588259622569032;0.8370526045249111;0.0;0.0;0.9588259622569032;0.8370526045249111;SmartEnergyGrid_util3.xml;SmartEnergyGrid_util1.xml
0.159;34;;100rounds;Yes;No;2;0.55824;0.95501;0.00000;0.42729;151.324;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@2228;Lancelot@2229;0.9550059263603997;0.5582357254453351;0.9550059263603997;0.5582357254453351;0.9550059263603997;0.5582357254453351;0.0;0.0;0.9550059263603997;0.5582357254453351;SmartEnergyGrid_util2.xml;SmartEnergyGrid_util3.xml
