Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
1.574;98;;100rounds;Yes;No;2;0.75333;0.89917;0.00000;0.08807;165.250;ValueModelAgent@1188;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1189;0.8991666666666667;0.7533333333333333;0.8991666666666667;0.7533333333333333;0.0;0.7533333333333333;0.0;0.0;0.8991666666666667;0.7533333333333333;Amsterdam_party2.xml;Amsterdam_party1.xml
1.600;101;;100rounds;Yes;No;2;0.53000;0.98250;0.00000;0.32564;151.250;Gahboninho@1192;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1193;0.9825;0.53;0.9825;0.53;0.0;0.53;0.0;0.0;0.9825;0.53;Amsterdam_party2.xml;Amsterdam_party1.xml
3.272;85;;100rounds;Yes;No;2;0.75333;0.89917;0.00000;0.08807;165.250;BRAMAgent@1196;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1197;0.8991666666666667;0.7533333333333333;0.8991666666666667;0.7533333333333333;0.0;0.7533333333333333;0.0;0.0;0.8991666666666667;0.7533333333333333;Amsterdam_party2.xml;Amsterdam_party1.xml
1.682;101;;100rounds;No;No;1;0.00000;0.00000;109.252;119.220;0.00000;KLH@1202;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Amsterdam_party2.xml;Amsterdam_party1.xml
2.240;72;;100rounds;Yes;No;2;0.74333;0.92000;0.00000;0.14407;166.333;NiceTitForTat@1208;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1209;0.7433333333333333;0.92;0.7433333333333333;0.92;0.0;0.92;0.0;0.0;0.7433333333333333;0.92;Amsterdam_party2.xml;Amsterdam_party1.xml
2.022;84;;100rounds;Yes;No;2;0.78667;0.84333;0.00000;0.07044;163.000;IAMhaggler2011@1214;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1215;0.7866666666666666;0.8433333333333334;0.7866666666666666;0.8433333333333334;0.0;0.8433333333333334;0.0;0.0;0.7866666666666666;0.8433333333333334;Amsterdam_party2.xml;Amsterdam_party1.xml
1.268;84;;100rounds;Yes;No;2;0.78667;0.84333;0.00000;0.07044;163.000;Agent_K2@1218;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1219;0.7866666666666666;0.8433333333333334;0.7866666666666666;0.8433333333333334;0.0;0.8433333333333334;0.0;0.0;0.7866666666666666;0.8433333333333334;Amsterdam_party2.xml;Amsterdam_party1.xml
1.563;100;;100rounds;Yes;No;2;0.67667;0.94250;0.00000;0.17613;161.917;TheNegotiator@1254;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1255;0.6766666666666666;0.9425;0.6766666666666666;0.9425;0.0;0.9425;0.0;0.0;0.6766666666666666;0.9425;Amsterdam_party1.xml;Amsterdam_party2.xml
1.566;90;;100rounds;Yes;No;2;0.74333;0.92000;0.00000;0.14407;166.333;ValueModelAgent@1260;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1261;0.92;0.7433333333333333;0.92;0.7433333333333333;0.0;0.7433333333333333;0.0;0.0;0.92;0.7433333333333333;Amsterdam_party1.xml;Amsterdam_party2.xml
1.525;100;;100rounds;Yes;No;2;0.53000;100.000;0.00000;0.36752;153.000;Gahboninho@1270;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1271;1.0;0.53;1.0;0.53;0.0;0.53;0.0;0.0;1.0;0.53;Amsterdam_party1.xml;Amsterdam_party2.xml
3.465;100;;100rounds;Yes;No;2;0.65500;0.87250;0.07328;0.17579;152.750;BRAMAgent@1272;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1273;0.6549999999999999;0.8724999999999999;0.6549999999999999;0.8724999999999999;0.0;0.8724999999999999;0.0;0.0;0.6549999999999999;0.8724999999999999;Amsterdam_party1.xml;Amsterdam_party2.xml
1.721;101;;100rounds;No;No;1;0.00000;0.00000;109.252;119.220;0.00000;KLH@1278;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Amsterdam_party1.xml;Amsterdam_party2.xml
1.422;48;;100rounds;Yes;No;2;0.67667;0.94250;0.00000;0.17613;161.917;NiceTitForTat@1282;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1283;0.6766666666666666;0.9425;0.6766666666666666;0.9425;0.0;0.9425;0.0;0.0;0.6766666666666666;0.9425;Amsterdam_party1.xml;Amsterdam_party2.xml
2.610;101;;100rounds;No;No;1;0.00000;0.00000;109.252;119.220;0.00000;IAMhaggler2011@1284;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Amsterdam_party1.xml;Amsterdam_party2.xml
1.334;87;;100rounds;Yes;No;2;0.65500;0.87250;0.07328;0.17579;152.750;Agent_K2@1288;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1289;0.6549999999999999;0.8724999999999999;0.6549999999999999;0.8724999999999999;0.0;0.8724999999999999;0.0;0.0;0.6549999999999999;0.8724999999999999;Amsterdam_party1.xml;Amsterdam_party2.xml
1.318;93;;100rounds;Yes;No;2;0.78667;0.84333;0.00000;0.07044;163.000;TheNegotiator@1292;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1293;0.7866666666666666;0.8433333333333334;0.7866666666666666;0.8433333333333334;0.0;0.8433333333333334;0.0;0.0;0.7866666666666666;0.8433333333333334;Amsterdam_party2.xml;Amsterdam_party1.xml
1.544;98;;100rounds;Yes;No;2;0.75333;0.89917;0.00000;0.08807;165.250;ValueModelAgent@1294;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1295;0.8991666666666667;0.7533333333333333;0.8991666666666667;0.7533333333333333;0.0;0.7533333333333333;0.0;0.0;0.8991666666666667;0.7533333333333333;Amsterdam_party2.xml;Amsterdam_party1.xml
1.620;101;;100rounds;Yes;No;2;0.78667;0.84333;0.00000;0.07044;163.000;Gahboninho@1298;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1299;0.7866666666666666;0.8433333333333334;0.7866666666666666;0.8433333333333334;0.0;0.8433333333333334;0.0;0.0;0.7866666666666666;0.8433333333333334;Amsterdam_party2.xml;Amsterdam_party1.xml
3.396;86;;100rounds;Yes;No;2;0.78667;0.84333;0.00000;0.07044;163.000;BRAMAgent@1300;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1301;0.7866666666666666;0.8433333333333334;0.7866666666666666;0.8433333333333334;0.0;0.8433333333333334;0.0;0.0;0.7866666666666666;0.8433333333333334;Amsterdam_party2.xml;Amsterdam_party1.xml
1.561;101;;100rounds;No;No;1;0.00000;0.00000;109.252;119.220;0.00000;KLH@1308;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Amsterdam_party2.xml;Amsterdam_party1.xml
2.512;84;;100rounds;Yes;No;2;0.78667;0.84333;0.00000;0.07044;163.000;NiceTitForTat@1312;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1313;0.7866666666666666;0.8433333333333334;0.7866666666666666;0.8433333333333334;0.0;0.8433333333333334;0.0;0.0;0.7866666666666666;0.8433333333333334;Amsterdam_party2.xml;Amsterdam_party1.xml
2.040;84;;100rounds;Yes;No;2;0.78667;0.84333;0.00000;0.07044;163.000;IAMhaggler2011@1318;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1319;0.7866666666666666;0.8433333333333334;0.7866666666666666;0.8433333333333334;0.0;0.8433333333333334;0.0;0.0;0.7866666666666666;0.8433333333333334;Amsterdam_party2.xml;Amsterdam_party1.xml
1.319;84;;100rounds;Yes;No;2;0.78667;0.84333;0.00000;0.07044;163.000;Agent_K2@1322;boa-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_BS-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_AS_first utility value_time to start declining_amount of opponent bids used-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OM-C..Users.Gustavo.Luchetti.Documents.Git.Repos.uu.mas.agent.out.production.uu.mas.agent.mas2022.group7.Group7_OMS_t@1323;0.7866666666666666;0.8433333333333334;0.7866666666666666;0.8433333333333334;0.0;0.8433333333333334;0.0;0.0;0.7866666666666666;0.8433333333333334;Amsterdam_party2.xml;Amsterdam_party1.xml
